item,choice1,choice2,choice3,choice4,corrAns,givenAns,rt,correct,cond,filename,natural,production,displayOrder,date,hour,min,n,subject
semi,1. masemi,2. musemi,3. mademi,4. mudemi,3,1,1.0847527519999858,0,un_per,Unnatural perception_2019_May_27_1047.csv,0,0,51,2019-05-27,10,47,54,45
funa,1. mufuna,2. mafuna,3. mabuna,4. mubuna,4,3,5.553648695999982,0,un_per,Unnatural perception_2019_May_27_1047.csv,0,0,52,2019-05-27,10,47,54,45
sume,1. masume,2. madume,3. mudume,4. musume,3,1,2.3411015639999277,0,un_per,Unnatural perception_2019_May_27_1047.csv,0,0,53,2019-05-27,10,47,54,45
haya,1. muhaya,2. magaya,3. mahaya,4. mugaya,2,2,2.499275396999792,1,un_per,Unnatural perception_2019_May_27_1047.csv,0,0,54,2019-05-27,10,47,54,45
yani,1. muyani,2. mayani,3. mulani,4. mulani,2,FALSE,13.156836258000112,0,un_per,Unnatural perception_2019_May_31_1219.csv,0,0,1,2019-05-31,12,19,54,67
huli,1. maguli,2. muguli,3. muhuli,4. mahuli,2,k,6.284321576997172,0,un_per,Unnatural perception_2019_May_31_1219.csv,0,0,2,2019-05-31,12,19,54,67
hamo,1. magamo,2. muhamo,3. mahamo,4. mugamo,1,h,2.7022567439998966,0,un_per,Unnatural perception_2019_May_31_1219.csv,0,0,3,2019-05-31,12,19,54,67
fuma,1. mafuma,2. mubuma,3. mabuma,4. mufuma,2,f,11.516132870994625,0,un_per,Unnatural perception_2019_May_31_1219.csv,0,0,4,2019-05-31,12,19,54,67
fome,1. mufome,2. mubome,3. mafome,4. mabome,4,k,12.615047899002093,0,un_per,Unnatural perception_2019_May_31_1219.csv,0,0,5,2019-05-31,12,19,54,67
hewu,1. muhewu,2. magewu,3. mahewu,4. mugewu,2,h,3.7529236760019558,0,un_per,Unnatural perception_2019_May_31_1219.csv,0,0,6,2019-05-31,12,19,54,67
hunu,1. mahunu,2. muhunu,3. magunu,4. mugunu,4,f,3.5515780089917826,0,un_per,Unnatural perception_2019_May_31_1219.csv,0,0,7,2019-05-31,12,19,54,67
zawo,1. macawo,2. mucawo,3. mazawo,4. muzawo,3,k,9.749229659995763,0,un_per,Unnatural perception_2019_May_31_1219.csv,0,0,8,2019-05-31,12,19,54,67
cuyu,1. mucuyu,2. macuyu,3. mazuyu,4. muzuyu,1,f,5.601601948990719,0,un_per,Unnatural perception_2019_May_31_1219.csv,0,0,9,2019-05-31,12,19,54,67
hazu,1. magazu,2. mahazu,3. mugazu,4. muhazu,1,k,3.0156480340083363,0,un_per,Unnatural perception_2019_May_31_1219.csv,0,0,10,2019-05-31,12,19,54,67
sumu,1. masumu,2. musumu,3. madumu,4. mudumu,4,s,8.172222412991687,0,un_per,Unnatural perception_2019_May_31_1219.csv,0,0,11,2019-05-31,12,19,54,67
heye,1. muheye,2. mugeye,3. maheye,4. mageye,4,s,4.317452229995979,0,un_per,Unnatural perception_2019_May_31_1219.csv,0,0,12,2019-05-31,12,19,54,67
fayu,1. mufayu,2. mafayu,3. mabayu,4. mubayu,3,h,4.100159594992874,0,un_per,Unnatural perception_2019_May_31_1219.csv,0,0,13,2019-05-31,12,19,54,67
humo,1. mahumo,2. muhumo,3. magumo,4. mugumo,4,f,2.517244026006665,0,un_per,Unnatural perception_2019_May_31_1219.csv,0,0,14,2019-05-31,12,19,54,67
sule,1. masule,2. madule,3. musule,4. mudule,4,s,2.8010079540108563,0,un_per,Unnatural perception_2019_May_31_1219.csv,0,0,15,2019-05-31,12,19,54,67
yuwo,1. mayuwo,2. maluwo,3. muluwo,4. muyuwo,4,s,2.9716485899989493,0,un_per,Unnatural perception_2019_May_31_1219.csv,0,0,16,2019-05-31,12,19,54,67
faca,1. mabaca,2. mufaca,3. mafaca,4. mubaca,1,s,5.100923224003054,0,un_per,Unnatural perception_2019_May_31_1219.csv,0,0,17,2019-05-31,12,19,54,67
ceyu,1. mazeyu,2. maceyu,3. muzeyu,4. muceyu,2,f,7.168797263992019,0,un_per,Unnatural perception_2019_May_31_1219.csv,0,0,18,2019-05-31,12,19,54,67
yazu,1. mayazu,2. malazu,3. mulazu,4. muyazu,1,s,7.149135956991813,0,un_per,Unnatural perception_2019_May_31_1219.csv,0,0,19,2019-05-31,12,19,54,67
hecu,1. magecu,2. mugecu,3. muhecu,4. mahecu,1,h,13.867141591996187,0,un_per,Unnatural perception_2019_May_31_1219.csv,0,0,20,2019-05-31,12,19,54,67
hume,1. mugume,2. magume,3. muhume,4. mahume,1,k,2.8173774339957163,0,un_per,Unnatural perception_2019_May_31_1219.csv,0,0,21,2019-05-31,12,19,54,67
fuze,1. mubuze,2. mufuze,3. mafuze,4. mabuze,1,k,13.9038421909936,0,un_per,Unnatural perception_2019_May_31_1219.csv,0,0,22,2019-05-31,12,19,54,67
hece,1. mahece,2. magece,3. mugece,4. muhece,2,k,5.801563175002229,0,un_per,Unnatural perception_2019_May_31_1219.csv,0,0,23,2019-05-31,12,19,54,67
leya,1. muleya,2. maleya,3. mayeya,4. muyeya,2,f,3.035012264997931,0,un_per,Unnatural perception_2019_May_31_1219.csv,0,0,24,2019-05-31,12,19,54,67
fonu,1. mufonu,2. mabonu,3. mafonu,3. mubonu,2,f,7.898645244989893,0,un_per,Unnatural perception_2019_May_31_1219.csv,0,0,25,2019-05-31,12,19,54,67
haya,1. muhaya,2. magaya,3. mahaya,4. mugaya,2,h,2.3871259439911228,0,un_per,Unnatural perception_2019_May_31_1219.csv,0,0,26,2019-05-31,12,19,54,67
hace,1. magace,2. mugace,3. muhace,4. mahace,1,h,9.035718393992283,0,un_per,Unnatural perception_2019_May_31_1219.csv,0,0,27,2019-05-31,12,19,54,67
funa,1. mufuna,2. mafuna,3. mabuna,4. mubuna,4,f,2.4524000880046515,0,un_per,Unnatural perception_2019_May_31_1219.csv,0,0,28,2019-05-31,12,19,54,67
zewo,1. muzewo,2. macewo,3. mucewo,4. mazewo,4,k,3.9631548499892233,0,un_per,Unnatural perception_2019_May_31_1219.csv,0,0,29,2019-05-31,12,19,54,67
ceya,1. muzeya,2. maceya,3. mazeya,4. muceya,2,k,4.56814084200596,0,un_per,Unnatural perception_2019_May_31_1219.csv,0,0,30,2019-05-31,12,19,54,67
luwo,1. maluwo,2. muyuwo,3. mayuwo,4. muluwo,4,s,4.1683089660073165,0,un_per,Unnatural perception_2019_May_31_1219.csv,0,0,31,2019-05-31,12,19,54,67
semi,1. masemi,2. musemi,3. mademi,4. mudemi,3,s,3.5004679370031226,0,un_per,Unnatural perception_2019_May_31_1219.csv,0,0,32,2019-05-31,12,19,54,67
zeyu,1. muceyu,2. mazeyu,3. maceyu,4. muzeyu,2,k,2.2091535740037216,0,un_per,Unnatural perception_2019_May_31_1219.csv,0,0,33,2019-05-31,12,19,54,67
seyu,1. museyu,2. maseyu,3. madeyu,4. mudeyu,3,f,3.0840298069961136,0,un_per,Unnatural perception_2019_May_31_1219.csv,0,0,34,2019-05-31,12,19,54,67
foze,1. maboze,2. muboze,3. mufoze,4. mafoze,1,f,2.901495308993617,0,un_per,Unnatural perception_2019_May_31_1219.csv,0,0,35,2019-05-31,12,19,54,67
liya,1. mayiya,2. muyiya,3. maliya,4. muliya,3,h,2.352667933999328,0,un_per,Unnatural perception_2019_May_31_1219.csv,0,0,36,2019-05-31,12,19,54,67
huce,1. mahuce,2. muhuce,3. maguce,4. muguce,4,s,1.769137112001772,0,un_per,Unnatural perception_2019_May_31_1219.csv,0,0,37,2019-05-31,12,19,54,67
lawo,1. malawo,2. mulawo,3. mayawo,4. muyawo,1,f,2.4247649339959025,0,un_per,Unnatural perception_2019_May_31_1219.csv,0,0,38,2019-05-31,12,19,54,67
fazu,1. mufazu,2. mubazu,3. mafazu,4. mabazu,4,f,2.0512621639936697,0,un_per,Unnatural perception_2019_May_31_1219.csv,0,0,39,2019-05-31,12,19,54,67
sezu,1. madezu,2. masezu,3. mudezu,4. musezu,1,k,2.8840092000027653,0,un_per,Unnatural perception_2019_May_31_1219.csv,0,0,40,2019-05-31,12,19,54,67
sume,1. masume,2. madume,3. mudume,4. musume,3,s,3.9176095020084176,0,un_per,Unnatural perception_2019_May_31_1219.csv,0,0,41,2019-05-31,12,19,54,67
cuya,1. macuya,2. muzuya,3. mucuya,4. mazuya,3,h,2.285669457007316,0,un_per,Unnatural perception_2019_May_31_1219.csv,0,0,42,2019-05-31,12,19,54,67
yecu,1. mulecu,2. muyecu,3. mayecu,4. malecu,3,h,1.8020860579999862,0,un_per,Unnatural perception_2019_May_31_1219.csv,0,0,43,2019-05-31,12,19,54,67
huwu,1. mahuwu,2. maguwu,3. muguwu,4. muhuwu,3,s,2.3342180170002393,0,un_per,Unnatural perception_2019_May_31_1219.csv,0,0,44,2019-05-31,12,19,54,67
halu,1. muhalu,2. mahalu,3. mugalu,4. magalu,4,f,2.0250658549921354,0,un_per,Unnatural perception_2019_May_31_1219.csv,0,0,45,2019-05-31,12,19,54,67
sewo,1. masewo,2. musewo,3. madewo,4. mudewo,3,f,6.430863357993076,0,un_per,Unnatural perception_2019_May_31_1219.csv,0,0,46,2019-05-31,12,19,54,67
hami,1. muhami,2. mugami,3. magami,4. mahami,3,s,2.2883405090105953,0,un_per,Unnatural perception_2019_May_31_1219.csv,0,0,47,2019-05-31,12,19,54,67
caya,1. macaya,2. mucaya,3. mazaya,4. muzaya,1,f,1.718502573989099,0,un_per,Unnatural perception_2019_May_31_1219.csv,0,0,48,2019-05-31,12,19,54,67
suwa,1. masuwa,2. maduwa,3. muduwa,4. musuwa,3,k,2.901017021998996,0,un_per,Unnatural perception_2019_May_31_1219.csv,0,0,49,2019-05-31,12,19,54,67
zuyu,1. mucuyu,2. macuyu,3. muzuyu,4. mazuyu,3,k,1.8667032980010845,0,un_per,Unnatural perception_2019_May_31_1219.csv,0,0,50,2019-05-31,12,19,54,67
sewa,1. mudewa,2. madewa,3. masewa,4. musewa,2,k,2.402345010996214,0,un_per,Unnatural perception_2019_May_31_1219.csv,0,0,51,2019-05-31,12,19,54,67
hemi,1. mahemi,2. muhemi,3. magemi,4. mugemi,3,f,4.834515616996214,0,un_per,Unnatural perception_2019_May_31_1219.csv,0,0,52,2019-05-31,12,19,54,67
heza,1. maheza,2. muheza,3. mugeza,4. mageza,4,f,1.268064370000502,0,un_per,Unnatural perception_2019_May_31_1219.csv,0,0,53,2019-05-31,12,19,54,67
yani,1. muyani,2. mayani,3. mulani,4. mulani,2,s,3.9937807690002955,0,un_per,Unnatural perception_2019_May_31_1219.csv,0,0,54,2019-05-31,12,19,54,67
yani,1. muyani,2. mayani,3. mulani,4. mulani,2,2,48.33401670999956,1,un_per,Unnatural perception_2019_May_22_1402.csv,0,0,1,2019-05-22,14,2,54,23
ceya,1. muzeya,2. maceya,3. mazeya,4. muceya,2,2,6.017676780000329,1,un_per,Unnatural perception_2019_May_22_1402.csv,0,0,2,2019-05-22,14,2,54,23
hace,1. magace,2. mugace,3. muhace,4. mahace,1,4,3.234467919999588,0,un_per,Unnatural perception_2019_May_22_1402.csv,0,0,3,2019-05-22,14,2,54,23
hunu,1. mahunu,2. muhunu,3. magunu,4. mugunu,4,1,2.300816181999835,0,un_per,Unnatural perception_2019_May_22_1402.csv,0,0,4,2019-05-22,14,2,54,23
leya,1. muleya,2. maleya,3. mayeya,4. muyeya,2,2,1.721893286001432,1,un_per,Unnatural perception_2019_May_22_1402.csv,0,0,5,2019-05-22,14,2,54,23
fazu,1. mufazu,2. mubazu,3. mafazu,4. mabazu,4,4,5.61643749400173,1,un_per,Unnatural perception_2019_May_22_1402.csv,0,0,6,2019-05-22,14,2,54,23
zeyu,1. muceyu,2. mazeyu,3. maceyu,4. muzeyu,2,2,2.3410346410018974,1,un_per,Unnatural perception_2019_May_22_1402.csv,0,0,7,2019-05-22,14,2,54,23
zuyu,1. mucuyu,2. macuyu,3. muzuyu,4. mazuyu,3,4,8.330024161001347,0,un_per,Unnatural perception_2019_May_22_1402.csv,0,0,8,2019-05-22,14,2,54,23
humo,1. mahumo,2. muhumo,3. magumo,4. mugumo,4,1,1.2992413739993935,0,un_per,Unnatural perception_2019_May_22_1402.csv,0,0,9,2019-05-22,14,2,54,23
semi,1. masemi,2. musemi,3. mademi,4. mudemi,3,3,4.450157144998229,1,un_per,Unnatural perception_2019_May_22_1402.csv,0,0,10,2019-05-22,14,2,54,23
sewo,1. masewo,2. musewo,3. madewo,4. mudewo,3,3,1.153059000000212,1,un_per,Unnatural perception_2019_May_22_1402.csv,0,0,11,2019-05-22,14,2,54,23
halu,1. muhalu,2. mahalu,3. mugalu,4. magalu,4,2,5.164426898998499,0,un_per,Unnatural perception_2019_May_22_1402.csv,0,0,12,2019-05-22,14,2,54,23
hamo,1. magamo,2. muhamo,3. mahamo,4. mugamo,1,3,2.985752909000439,0,un_per,Unnatural perception_2019_May_22_1402.csv,0,0,13,2019-05-22,14,2,54,23
hewu,1. muhewu,2. magewu,3. mahewu,4. mugewu,2,3,1.2523640869985684,0,un_per,Unnatural perception_2019_May_22_1402.csv,0,0,14,2019-05-22,14,2,54,23
foze,1. maboze,2. muboze,3. mufoze,4. mafoze,1,1,4.183029048999742,1,un_per,Unnatural perception_2019_May_22_1402.csv,0,0,15,2019-05-22,14,2,54,23
yuwo,1. mayuwo,2. maluwo,3. muluwo,4. muyuwo,4,1,2.4407063509970612,0,un_per,Unnatural perception_2019_May_22_1402.csv,0,0,16,2019-05-22,14,2,54,23
huce,1. mahuce,2. muhuce,3. maguce,4. muguce,4,1,1.635912357000052,0,un_per,Unnatural perception_2019_May_22_1402.csv,0,0,17,2019-05-22,14,2,54,23
sumu,1. masumu,2. musumu,3. madumu,4. mudumu,4,3,4.034642820999579,0,un_per,Unnatural perception_2019_May_22_1402.csv,0,0,18,2019-05-22,14,2,54,23
cuya,1. macuya,2. muzuya,3. mucuya,4. mazuya,3,3,5.1175248110012035,1,un_per,Unnatural perception_2019_May_22_1402.csv,0,0,19,2019-05-22,14,2,54,23
cuyu,1. mucuyu,2. macuyu,3. mazuyu,4. muzuyu,1,4,1.7668594189999567,0,un_per,Unnatural perception_2019_May_22_1402.csv,0,0,20,2019-05-22,14,2,54,23
hece,1. mahece,2. magece,3. mugece,4. muhece,2,1,1.884821263000049,0,un_per,Unnatural perception_2019_May_22_1402.csv,0,0,21,2019-05-22,14,2,54,23
sewa,1. mudewa,2. madewa,3. masewa,4. musewa,2,2,3.2180969059991185,1,un_per,Unnatural perception_2019_May_22_1402.csv,0,0,22,2019-05-22,14,2,54,23
liya,1. mayiya,2. muyiya,3. maliya,4. muliya,3,3,1.8849204189973534,1,un_per,Unnatural perception_2019_May_22_1402.csv,0,0,23,2019-05-22,14,2,54,23
zawo,1. macawo,2. mucawo,3. mazawo,4. muzawo,3,3,3.7188444339990383,1,un_per,Unnatural perception_2019_May_22_1402.csv,0,0,24,2019-05-22,14,2,54,23
faca,1. mabaca,2. mufaca,3. mafaca,4. mubaca,1,1,1.1191737709996232,1,un_per,Unnatural perception_2019_May_22_1402.csv,0,0,25,2019-05-22,14,2,54,23
hami,1. muhami,2. mugami,3. magami,4. mahami,3,1,2.849412209001457,0,un_per,Unnatural perception_2019_May_22_1402.csv,0,0,26,2019-05-22,14,2,54,23
sume,1. masume,2. madume,3. mudume,4. musume,3,3,6.907472122999025,1,un_per,Unnatural perception_2019_May_22_1402.csv,0,0,27,2019-05-22,14,2,54,23
heye,1. muheye,2. mugeye,3. maheye,4. mageye,4,3,1.2680890850024298,0,un_per,Unnatural perception_2019_May_22_1402.csv,0,0,28,2019-05-22,14,2,54,23
suwa,1. masuwa,2. maduwa,3. muduwa,4. musuwa,3,3,1.5522693970015098,1,un_per,Unnatural perception_2019_May_22_1402.csv,0,0,29,2019-05-22,14,2,54,23
yecu,1. mulecu,2. muyecu,3. mayecu,4. malecu,3,3,1.2007146940013627,1,un_per,Unnatural perception_2019_May_22_1402.csv,0,0,30,2019-05-22,14,2,54,23
ceyu,1. mazeyu,2. maceyu,3. muzeyu,4. muceyu,2,2,3.3508294879975438,1,un_per,Unnatural perception_2019_May_22_1402.csv,0,0,31,2019-05-22,14,2,54,23
heza,1. maheza,2. muheza,3. mugeza,4. mageza,4,1,2.934566234001977,0,un_per,Unnatural perception_2019_May_22_1402.csv,0,0,32,2019-05-22,14,2,54,23
luwo,1. maluwo,2. muyuwo,3. mayuwo,4. muluwo,4,4,1.4002870099975553,1,un_per,Unnatural perception_2019_May_22_1402.csv,0,0,33,2019-05-22,14,2,54,23
sule,1. masule,2. madule,3. musule,4. mudule,4,4,1.6047058110016224,1,un_per,Unnatural perception_2019_May_22_1402.csv,0,0,34,2019-05-22,14,2,54,23
huli,1. maguli,2. muguli,3. muhuli,4. mahuli,2,3,1.2507160999994085,0,un_per,Unnatural perception_2019_May_22_1402.csv,0,0,35,2019-05-22,14,2,54,23
funa,1. mufuna,2. mafuna,3. mabuna,4. mubuna,4,4,2.058884838999802,1,un_per,Unnatural perception_2019_May_22_1402.csv,0,0,36,2019-05-22,14,2,54,23
fuze,1. mubuze,2. mufuze,3. mafuze,4. mabuze,1,1,2.2181130749995646,1,un_per,Unnatural perception_2019_May_22_1402.csv,0,0,37,2019-05-22,14,2,54,23
yani,1. muyani,2. mayani,3. mulani,4. mulani,2,2,1.3102496530009375,1,un_per,Unnatural perception_2019_May_22_1402.csv,0,0,38,2019-05-22,14,2,54,23
hazu,1. magazu,2. mahazu,3. mugazu,4. muhazu,1,2,1.0078918899998826,0,un_per,Unnatural perception_2019_May_22_1402.csv,0,0,39,2019-05-22,14,2,54,23
lawo,1. malawo,2. mulawo,3. mayawo,4. muyawo,1,1,1.0386815669990028,1,un_per,Unnatural perception_2019_May_22_1402.csv,0,0,40,2019-05-22,14,2,54,23
hume,1. mugume,2. magume,3. muhume,4. mahume,1,3,1.4684989790002874,0,un_per,Unnatural perception_2019_May_22_1402.csv,0,0,41,2019-05-22,14,2,54,23
caya,1. macaya,2. mucaya,3. mazaya,4. muzaya,1,3,1.451166742001078,0,un_per,Unnatural perception_2019_May_22_1402.csv,0,0,42,2019-05-22,14,2,54,23
yazu,1. mayazu,2. malazu,3. mulazu,4. muyazu,1,1,2.316997738002101,1,un_per,Unnatural perception_2019_May_22_1402.csv,0,0,43,2019-05-22,14,2,54,23
fayu,1. mufayu,2. mafayu,3. mabayu,4. mubayu,3,3,1.058831125999859,1,un_per,Unnatural perception_2019_May_22_1402.csv,0,0,44,2019-05-22,14,2,54,23
zewo,1. muzewo,2. macewo,3. mucewo,4. mazewo,4,4,2.2886891549969732,1,un_per,Unnatural perception_2019_May_22_1402.csv,0,0,45,2019-05-22,14,2,54,23
fome,1. mufome,2. mubome,3. mafome,4. mabome,4,4,2.185210517000087,1,un_per,Unnatural perception_2019_May_22_1402.csv,0,0,46,2019-05-22,14,2,54,23
haya,1. muhaya,2. magaya,3. mahaya,4. mugaya,2,3,2.8323008629995456,0,un_per,Unnatural perception_2019_May_22_1402.csv,0,0,47,2019-05-22,14,2,54,23
seyu,1. museyu,2. maseyu,3. madeyu,4. mudeyu,3,3,6.517837300998508,1,un_per,Unnatural perception_2019_May_22_1402.csv,0,0,48,2019-05-22,14,2,54,23
sezu,1. madezu,2. masezu,3. mudezu,4. musezu,1,1,3.9724997419980355,1,un_per,Unnatural perception_2019_May_22_1402.csv,0,0,49,2019-05-22,14,2,54,23
huwu,1. mahuwu,2. maguwu,3. muguwu,4. muhuwu,3,2,16.80815727300069,0,un_per,Unnatural perception_2019_May_22_1402.csv,0,0,50,2019-05-22,14,2,54,23
fonu,1. mufonu,2. mabonu,3. mafonu,3. mubonu,2,2,2.402120984999783,1,un_per,Unnatural perception_2019_May_22_1402.csv,0,0,51,2019-05-22,14,2,54,23
fuma,1. mafuma,2. mubuma,3. mabuma,4. mufuma,2,2,1.7013188390010328,1,un_per,Unnatural perception_2019_May_22_1402.csv,0,0,52,2019-05-22,14,2,54,23
hecu,1. magecu,2. mugecu,3. muhecu,4. mahecu,1,1,4.125649514000543,1,un_per,Unnatural perception_2019_May_22_1402.csv,0,0,53,2019-05-22,14,2,54,23
hemi,1. mahemi,2. muhemi,3. magemi,4. mugemi,3,3,4.117680167997605,1,un_per,Unnatural perception_2019_May_22_1402.csv,0,0,54,2019-05-22,14,2,54,23
yani,1. muyani,2. mayani,3. mulani,4. mulani,2,2,4.653355398000031,1,un_per,Unnatural perception_2019_May_17_1508.csv,0,0,1,2019-05-17,15,8,54,3
ceyu,1. mazeyu,2. maceyu,3. muzeyu,4. muceyu,2,2,2.8851826069999333,1,un_per,Unnatural perception_2019_May_17_1508.csv,0,0,2,2019-05-17,15,8,54,3
faca,1. mabaca,2. mufaca,3. mafaca,4. mubaca,1,1,7.805004005000001,1,un_per,Unnatural perception_2019_May_17_1508.csv,0,0,3,2019-05-17,15,8,54,3
yuwo,1. mayuwo,2. maluwo,3. muluwo,4. muyuwo,4,4,5.600140708000026,1,un_per,Unnatural perception_2019_May_17_1508.csv,0,0,4,2019-05-17,15,8,54,3
fome,1. mufome,2. mubome,3. mafome,4. mabome,4,3,2.5019054089998463,0,un_per,Unnatural perception_2019_May_17_1508.csv,0,0,5,2019-05-17,15,8,54,3
suwa,1. masuwa,2. maduwa,3. muduwa,4. musuwa,3,4,5.701357401999985,0,un_per,Unnatural perception_2019_May_17_1508.csv,0,0,6,2019-05-17,15,8,54,3
caya,1. macaya,2. mucaya,3. mazaya,4. muzaya,1,1,2.567845346000013,1,un_per,Unnatural perception_2019_May_17_1508.csv,0,0,7,2019-05-17,15,8,54,3
yani,1. muyani,2. mayani,3. mulani,4. mulani,2,2,1.6709672329998284,1,un_per,Unnatural perception_2019_May_17_1508.csv,0,0,8,2019-05-17,15,8,54,3
zewo,1. muzewo,2. macewo,3. mucewo,4. mazewo,4,4,3.4163612489999196,1,un_per,Unnatural perception_2019_May_17_1508.csv,0,0,9,2019-05-17,15,8,54,3
liya,1. mayiya,2. muyiya,3. maliya,4. muliya,3,4,2.9255858320000243,0,un_per,Unnatural perception_2019_May_17_1508.csv,0,0,10,2019-05-17,15,8,54,3
hece,1. mahece,2. magece,3. mugece,4. muhece,2,4,10.450224511999977,0,un_per,Unnatural perception_2019_May_17_1508.csv,0,0,11,2019-05-17,15,8,54,3
hunu,1. mahunu,2. muhunu,3. magunu,4. mugunu,4,2,1.9187728560000323,0,un_per,Unnatural perception_2019_May_17_1508.csv,0,0,12,2019-05-17,15,8,54,3
sewa,1. mudewa,2. madewa,3. masewa,4. musewa,2,4,2.80151049899996,0,un_per,Unnatural perception_2019_May_17_1508.csv,0,0,13,2019-05-17,15,8,54,3
hazu,1. magazu,2. mahazu,3. mugazu,4. muhazu,1,2,3.341366635999975,0,un_per,Unnatural perception_2019_May_17_1508.csv,0,0,14,2019-05-17,15,8,54,3
haya,1. muhaya,2. magaya,3. mahaya,4. mugaya,2,3,6.600283047000175,0,un_per,Unnatural perception_2019_May_17_1508.csv,0,0,15,2019-05-17,15,8,54,3
lawo,1. malawo,2. mulawo,3. mayawo,4. muyawo,1,3,7.584973227999853,0,un_per,Unnatural perception_2019_May_17_1508.csv,0,0,16,2019-05-17,15,8,54,3
seyu,1. museyu,2. maseyu,3. madeyu,4. mudeyu,3,1,1.6996922260000247,0,un_per,Unnatural perception_2019_May_17_1508.csv,0,0,17,2019-05-17,15,8,54,3
halu,1. muhalu,2. mahalu,3. mugalu,4. magalu,4,1,3.7152524109999376,0,un_per,Unnatural perception_2019_May_17_1508.csv,0,0,18,2019-05-17,15,8,54,3
hewu,1. muhewu,2. magewu,3. mahewu,4. mugewu,2,1,4.104898421000144,0,un_per,Unnatural perception_2019_May_17_1508.csv,0,0,19,2019-05-17,15,8,54,3
sewo,1. masewo,2. musewo,3. madewo,4. mudewo,3,2,4.400695270999904,0,un_per,Unnatural perception_2019_May_17_1508.csv,0,0,20,2019-05-17,15,8,54,3
huli,1. maguli,2. muguli,3. muhuli,4. mahuli,2,3,5.152830071999915,0,un_per,Unnatural perception_2019_May_17_1508.csv,0,0,21,2019-05-17,15,8,54,3
ceya,1. muzeya,2. maceya,3. mazeya,4. muceya,2,4,4.000108037000018,0,un_per,Unnatural perception_2019_May_17_1508.csv,0,0,22,2019-05-17,15,8,54,3
cuyu,1. mucuyu,2. macuyu,3. mazuyu,4. muzuyu,1,1,4.136535810000169,1,un_per,Unnatural perception_2019_May_17_1508.csv,0,0,23,2019-05-17,15,8,54,3
fayu,1. mufayu,2. mafayu,3. mabayu,4. mubayu,3,1,1.985979627000006,0,un_per,Unnatural perception_2019_May_17_1508.csv,0,0,24,2019-05-17,15,8,54,3
hemi,1. mahemi,2. muhemi,3. magemi,4. mugemi,3,1,5.572675993000075,0,un_per,Unnatural perception_2019_May_17_1508.csv,0,0,25,2019-05-17,15,8,54,3
foze,1. maboze,2. muboze,3. mufoze,4. mafoze,1,2,11.17990166300001,0,un_per,Unnatural perception_2019_May_17_1508.csv,0,0,26,2019-05-17,15,8,54,3
hamo,1. magamo,2. muhamo,3. mahamo,4. mugamo,1,2,5.018154377999963,0,un_per,Unnatural perception_2019_May_17_1508.csv,0,0,27,2019-05-17,15,8,54,3
funa,1. mufuna,2. mafuna,3. mabuna,4. mubuna,4,4,5.70070181899996,1,un_per,Unnatural perception_2019_May_17_1508.csv,0,0,28,2019-05-17,15,8,54,3
sume,1. masume,2. madume,3. mudume,4. musume,3,3,4.841463013999828,1,un_per,Unnatural perception_2019_May_17_1508.csv,0,0,29,2019-05-17,15,8,54,3
zawo,1. macawo,2. mucawo,3. mazawo,4. muzawo,3,2,6.816092601000037,0,un_per,Unnatural perception_2019_May_17_1508.csv,0,0,30,2019-05-17,15,8,54,3
fonu,1. mufonu,2. mabonu,3. mafonu,3. mubonu,2,3,5.335515920000034,0,un_per,Unnatural perception_2019_May_17_1508.csv,0,0,31,2019-05-17,15,8,54,3
cuya,1. macuya,2. muzuya,3. mucuya,4. mazuya,3,3,10.680648323000014,1,un_per,Unnatural perception_2019_May_17_1508.csv,0,0,32,2019-05-17,15,8,54,3
hecu,1. magecu,2. mugecu,3. muhecu,4. mahecu,1,2,6.759195682000154,0,un_per,Unnatural perception_2019_May_17_1508.csv,0,0,33,2019-05-17,15,8,54,3
zuyu,1. mucuyu,2. macuyu,3. muzuyu,4. mazuyu,3,3,4.016279784000062,1,un_per,Unnatural perception_2019_May_17_1508.csv,0,0,34,2019-05-17,15,8,54,3
hami,1. muhami,2. mugami,3. magami,4. mahami,3,2,4.8923533489999045,0,un_per,Unnatural perception_2019_May_17_1508.csv,0,0,35,2019-05-17,15,8,54,3
yazu,1. mayazu,2. malazu,3. mulazu,4. muyazu,1,4,7.782701449000115,0,un_per,Unnatural perception_2019_May_17_1508.csv,0,0,36,2019-05-17,15,8,54,3
fazu,1. mufazu,2. mubazu,3. mafazu,4. mabazu,4,2,3.270551360000127,0,un_per,Unnatural perception_2019_May_17_1508.csv,0,0,37,2019-05-17,15,8,54,3
huce,1. mahuce,2. muhuce,3. maguce,4. muguce,4,2,2.3849405749999733,0,un_per,Unnatural perception_2019_May_17_1508.csv,0,0,38,2019-05-17,15,8,54,3
heza,1. maheza,2. muheza,3. mugeza,4. mageza,4,4,4.534457694999901,1,un_per,Unnatural perception_2019_May_17_1508.csv,0,0,39,2019-05-17,15,8,54,3
